uid,level,vip_type,vip_status,time_after
76748730,5,2,1,581392
234062469,4,2,1,581374
87860513,4,0,0,581370
343111090,3,2,1,581366
935056,6,2,1,581362
86358083,4,0,0,581352
8933050,5,1,1,581344
33071363,5,0,0,581330
65597667,4,0,0,581324
273925694,4,0,0,581309
19166341,5,1,0,581306
20529933,5,1,1,581304
25231206,5,2,1,581293
385835767,4,0,0,581433
33430238,5,1,1,581428
19470844,5,0,0,581421
43600798,5,0,0,581384
38958334,5,0,0,581376
12950195,5,1,0,581374
8709669,5,1,1,581373
349813209,3,1,1,581361
17817120,5,1,0,581342
32408458,5,2,1,581305
37172398,5,1,0,581292
20677532,5,1,0,581288
12263553,5,1,0,581265
35613317,5,0,0,581251
25627123,5,0,0,581237
37059434,4,1,1,581229
201284251,3,0,0,581221
26475864,5,0,0,581364
472506222,3,0,0,581353
347420552,3,1,0,581337
237465816,4,1,1,581333
8123032,5,0,0,581300
324979,4,0,0,581295
17288731,5,2,1,581283
268611093,3,0,0,581273
448720423,3,0,0,581271
385050666,4,1,1,581260
33009772,5,0,0,581253
16351526,5,0,0,581225
398472610,4,1,0,581216
364899798,3,0,0,581204
2053937,5,0,0,581196
430522248,3,1,0,581185
20154391,5,0,0,581138
171419375,5,2,1,581135
346131666,2,0,0,581113
307394705,4,2,1,581277
477995153,3,0,0,581261
283253213,5,0,0,581256
195247051,4,2,1,581245
39466597,5,0,0,581244
38001269,3,2,1,581243
76875044,5,0,0,581239
374261656,4,0,0,581235
27651284,5,0,0,581233
434370412,3,1,0,581230
148179490,4,1,0,581221
39292505,5,2,1,581213
42516935,5,0,0,581199
523178269,2,0,0,581183
35628036,5,0,0,581161
227710230,3,0,0,581157
35515465,4,0,0,581146
345656403,5,0,0,581145
66646574,5,1,0,581145
346908904,4,0,0,581142
179978825,4,0,0,581139
69215111,4,2,1,581134
7942091,5,1,1,581122
391587315,4,1,0,581113
5709581,5,1,0,581112
21716290,5,0,0,581106
11069417,6,2,1,581105
25754940,5,1,0,581079
400220997,2,2,1,581062
82076070,4,0,0,581049
291621447,2,0,0,581026
414945026,3,0,0,581208
62085553,5,1,0,581206
33685589,5,1,1,581202
34625888,4,2,1,581189
35007351,5,1,1,581176
288795612,3,0,0,581174
438246331,4,1,0,581173
27165131,4,0,0,581160
354873206,2,1,0,581150
105325564,4,0,0,581135
189136895,4,0,0,581132
385113193,2,1,1,581130
301492529,4,0,0,581127
175518581,5,2,1,581125
2029767,6,0,0,581123
36596538,4,0,0,581119
89330091,4,0,0,581104
111393339,5,1,0,581074
32508555,3,0,0,581067
339680322,3,0,0,581066
350962111,4,1,0,581063
36964053,4,0,0,581053
3487295,5,2,1,581027
368099925,4,1,0,581019
181840303,5,1,0,581017
105804162,5,1,1,581013
5181274,5,1,1,581005
96620481,3,0,0,580997
11095451,5,0,0,580991
108074663,4,0,0,580986
320908463,3,1,0,580983
312738992,4,0,0,580976
86732759,4,0,0,580970
7554874,5,2,1,580961
96620481,3,0,0,580955
264901160,4,1,0,581107
361830670,3,1,0,581102
4953721,5,2,1,581100
30968711,5,2,1,581061
3850815,6,2,1,581054
9129571,3,0,0,581038
18225569,4,1,0,581030
20515739,5,1,0,581015
29761968,4,0,0,581009
28563315,6,0,0,581003
479160920,2,0,0,581000
98828017,4,0,0,580995
168842647,4,0,0,580989
284947482,5,2,1,580988
431269541,3,0,0,580969
144718633,5,0,0,580954
142693022,4,0,0,580940
269128982,5,1,1,580935
69773301,4,0,0,580926
276987854,5,1,0,580925
14058884,5,2,1,580910
265892649,5,1,1,580907
18221261,4,0,0,580888
55880555,5,2,1,580884
12353402,3,0,0,580863
26093661,2,0,0,580859
36088056,5,2,1,580845
286212877,2,0,0,581009
12854844,5,1,0,581008
31874237,4,0,0,580991
416231531,3,0,0,580982
28982451,3,0,0,580979
248523804,5,1,1,580964
373582334,3,2,1,580951
454588096,3,0,0,580944
40529414,5,0,0,580943
96620481,3,0,0,580939
366923509,4,0,0,580937
137785388,5,2,1,580931
500574084,2,0,0,580929
11777072,3,0,0,580923
23103228,5,0,0,580920
354174095,4,0,0,580917
300062775,4,0,0,580902
195247051,4,2,1,580897
328307587,4,1,1,580891
22123490,5,1,1,580887
32667574,4,0,0,580883
488511727,3,0,0,580880
11155537,5,2,1,580856
111048249,4,0,0,580837
383820276,4,0,0,580820
9153047,6,2,1,580820
357537648,3,0,0,580809
9028222,5,1,1,580805
36162251,4,0,0,580802
296323041,5,0,0,580801
383913583,4,0,0,580798
319495040,3,0,0,580795
241831350,4,0,0,580794
253773055,4,1,0,580771
334554040,3,1,0,580764
440843140,3,0,0,580757
39206580,4,0,0,580745
16175793,6,2,1,580940
49366499,4,0,0,580930
414684427,4,0,0,580917
383772755,4,2,1,580915
48063611,4,0,0,580890
262401468,4,0,0,580887
46751399,4,0,0,580886
210174839,4,0,0,580883
43527807,4,0,0,580881
501593345,3,1,1,580878
14047763,4,0,0,580876
2615872,5,1,1,580875
387934539,4,0,0,580858
317008623,4,0,0,580857
68018786,5,2,1,580853
70743028,5,0,0,580839
29020667,5,0,0,580820
6406552,5,2,1,580800
11772395,5,2,1,580800
411890753,4,0,0,580781
95977545,4,0,0,580781
90360770,3,0,0,580773
186741506,4,0,0,580770
29353513,4,2,1,580762
95740907,4,2,1,580759
414129334,3,0,0,580748
158356988,4,0,0,580747
557668910,2,0,0,580746
298151,5,1,1,580721
166691363,4,0,0,580717
385790723,3,0,0,580708
40432606,4,0,0,580705
252697845,4,1,0,580703
37323337,5,1,1,580703
286651734,4,1,0,580697
499506663,3,0,0,580686
102605065,5,1,0,580682
260097828,4,1,1,580680
344600257,4,2,1,580670
205877900,4,0,0,580668
139198480,3,1,0,580661
21270175,5,2,1,580805
6652452,4,1,0,580802
131768070,4,0,0,580777
299695930,2,0,0,580748
390940673,4,1,0,580747
8503683,6,2,1,580743
34793683,4,2,1,580739
115277460,5,1,1,580733
243864119,5,1,0,580721
44117002,5,2,1,580714
419771081,4,0,0,580714
1480863,5,1,1,580696
20647848,5,2,1,580690
5366177,5,0,0,580660
180936759,4,0,0,580659
8698284,5,1,0,580655
374808810,3,0,0,580644
224546270,3,0,0,580642
28667126,3,0,0,580622
179033249,5,2,1,580619
359087790,4,0,0,580614
266474,6,2,1,580605
292065977,5,0,0,580604
86168116,4,0,0,580602
17736055,5,2,1,580598
2246617,5,1,0,580594
433943295,3,0,0,580593
1441241,5,1,0,580593
96013751,2,1,0,580588
279963329,3,0,0,580572
5232525,5,1,0,580572
28458260,4,0,0,580570
15252335,5,1,1,580561
8422035,6,1,1,580741
3404070,5,1,0,580738
274980957,5,1,0,580735
8546601,5,1,0,580731
308778090,5,0,0,580706
240200025,4,0,0,580703
33318546,4,2,1,580699
319158103,4,0,0,580697
22989512,4,0,0,580694
7826075,5,0,0,580693
5934780,5,1,0,580687
131438346,5,0,0,580684
39508265,5,2,1,580675
2856913,5,0,0,580658
417068626,3,0,0,580642
341937678,4,2,1,580626
151315086,5,1,0,580620
21659353,4,1,1,580620
399274970,4,0,0,580616
13274004,5,0,0,580610
291907762,4,1,0,580608
179033249,5,2,1,580606
13274004,5,0,0,580595
265475880,4,0,0,580586
387184398,3,1,0,580578
44578819,5,0,0,580575
10672216,5,0,0,580570
349513841,4,0,0,580569
43132913,5,0,0,580566
265475880,4,0,0,580563
254006693,3,0,0,580563
10308301,6,0,0,580561
48185752,4,0,0,580560
22047344,4,0,0,580556
8014841,5,2,1,580543
276652575,4,0,0,580541
476087523,3,0,0,580536
78095071,4,0,0,580535
436977651,4,0,0,580520
20144955,4,0,0,580514
407427479,3,0,0,580510
206982560,4,0,0,580510
311794834,2,0,0,580503
179243479,3,0,0,580491
5299244,6,2,1,580489
452608421,3,0,0,580487
356487780,4,1,0,580484
473667713,3,0,0,580482
34412589,4,0,0,580480
7006848,4,0,0,580479
350270107,4,0,0,580657
182562389,3,0,0,580646
1741616,5,2,1,580639
496778216,3,1,0,580638
35369867,5,1,1,580637
30412105,4,0,0,580626
295921921,5,0,0,580620
85318060,5,2,1,580615
399210632,3,0,0,580609
595602637,2,0,0,580603
388420565,3,1,1,580595
300749253,4,0,0,580583
412888805,4,0,0,580581
471101829,2,0,0,580567
38941301,3,0,0,580561
21113882,5,2,1,580554
22715077,4,0,0,580551
386278896,2,0,0,580549
66872604,5,0,0,580547
377899269,4,0,0,580540
41729275,5,0,0,580534
8671703,5,2,1,580532
160967690,5,0,0,580526
174308135,4,0,0,580523
97198078,5,1,0,580502
20353272,5,2,1,580491
29975430,3,2,1,580475
43341116,4,1,0,580466
295722303,5,1,0,580464
275562870,3,0,0,580446
37667499,5,0,0,580433
18336716,5,0,0,580427
19623654,5,2,1,580407
406260830,4,0,0,580393
25291329,4,1,0,580547
244144722,3,0,0,580544
307010565,4,0,0,580541
19480946,3,0,0,580536
412888805,4,0,0,580533
10125881,5,1,1,580524
318767209,4,1,0,580520
111079655,5,2,1,580506
344908096,5,0,0,580504
478592103,3,0,0,580500
3507397,5,2,1,580486
95301178,5,0,0,580472
34538788,5,0,0,580466
177372745,5,0,0,580462
1312931,5,1,0,580440
265908761,5,1,1,580439
32682566,2,0,0,580439
39760073,5,2,1,580434
266655151,4,0,0,580426
434611278,3,0,0,580419
345194878,4,0,0,580418
18638420,4,0,0,580408
91192770,4,0,0,580404
556108600,2,0,0,580404
4018450,4,0,0,580393
9048564,5,1,0,580387
10719667,5,0,0,580383
156500705,3,0,0,580379
15205167,5,1,1,580369
480482021,3,0,0,580365
62653830,4,0,0,580351
20909314,5,2,1,580466
395882992,3,0,0,580461
7400995,5,2,1,580459
93978865,5,0,0,580455
54366094,5,2,1,580448
276177592,4,2,1,580447
38328696,5,0,0,580437
206699185,5,2,1,580435
399441024,3,0,0,580428
471715446,4,0,0,580427
35672728,3,0,0,580426
197274607,4,0,0,580420
35672728,3,0,0,580419
45459444,4,0,0,580417
413067858,4,0,0,580406
66910825,5,0,0,580392
52950094,4,0,0,580386
6875727,5,2,1,580384
430245210,4,0,0,580376
17559157,4,0,0,580365
28102164,5,2,1,580362
94392723,4,1,1,580361
98727241,3,0,0,580355
198449046,4,0,0,580347
239872640,3,0,0,580347
434548639,4,0,0,580346
423401025,3,0,0,580382
481008578,3,2,1,580336
350020475,4,0,0,580163
475722087,3,0,0,577788
21223939,4,1,1,575034
18609130,4,0,0,574948
82660719,3,0,0,574707
338416274,3,0,0,574439
346728758,3,0,0,574190
173398789,4,0,0,574166
436806694,3,0,0,573320
108830584,5,1,1,571520
277755537,4,0,0,569831
91552854,5,1,0,568893
11843304,5,2,1,566701
3240977,5,2,1,565574
171448202,4,1,1,565399
10995708,5,0,0,555937
427780065,4,1,1,551205
23508685,5,0,0,549612
25052707,4,1,0,546440
289468336,4,2,1,543954
11785737,4,1,1,543370
185668638,4,0,0,543107
102751017,5,1,0,542345
53468815,5,1,1,542063
28685227,5,0,0,540966
513446261,3,0,0,540251
298550259,4,2,1,539512
165127999,5,0,0,539106
544163664,2,0,0,538769
102879316,3,0,0,537718
473912769,3,0,0,537597
317035522,4,0,0,536452
367321777,4,0,0,534310
108089114,4,1,0,533957
290393116,5,0,0,533861
400277611,4,0,0,533725
270663783,5,0,0,533519
274413758,4,0,0,533403
13260906,5,1,0,533137
236068008,3,0,0,533083
412918130,3,0,0,531241
280025263,4,0,0,530790
198673462,4,1,0,529997
393876230,3,0,0,528422
34361026,5,2,1,527328
394752266,4,0,0,526995
471229636,2,0,0,526327
448358636,3,1,0,526251
23435506,4,1,0,525995
171234679,5,1,0,523459
442114554,2,0,0,522866
34399875,5,0,0,522434
144707076,5,2,1,522189
70884929,4,1,0,521958
351984900,3,0,0,521705
3841506,6,2,1,521177
372264056,2,0,0,519026
238619912,5,1,1,518773
64906305,4,0,0,518596
64906305,4,0,0,518541
404855841,4,0,0,517172
171448202,4,1,1,516857
436646249,3,0,0,516489
342581997,3,0,0,516237
184344119,4,0,0,516077
37107052,5,1,0,515851
25430992,4,0,0,515257
67157862,3,0,0,514667
107487395,3,1,1,513865
499234094,3,0,0,512407
482533664,3,1,0,511534
139028343,5,2,1,510720
232444211,2,0,0,509871
2288048,6,1,0,509751
390436740,2,0,0,509535
390436740,2,0,0,509255
449077156,3,1,0,508859
382064896,3,0,0,508493
4547824,5,2,1,507129
16817893,4,1,0,505348
416550787,3,0,0,501746
27685571,5,0,0,500601
38225545,4,0,0,500106
431223323,2,1,0,499637
22143619,5,1,1,499507
14884822,4,0,0,497923
437691752,2,0,0,496468
285885031,4,0,0,495575
38044132,4,0,0,494691
25052707,4,1,0,493517
361494242,4,1,0,491102
601299286,2,0,0,489579
450134447,3,0,0,489337
108084397,4,2,1,488638
429648990,3,0,0,488255
388411702,4,0,0,487918
350852816,3,0,0,486767
544809962,2,0,0,486244
60177157,5,2,1,482349
340042764,5,2,1,479208
253420241,5,0,0,471845
32459280,4,0,0,462727
85182544,5,0,0,460798
7139040,5,2,1,460701
15719114,4,1,0,458313
106229339,4,2,1,458007
24066273,4,2,1,455843
12477544,5,2,1,455792
90182070,5,0,0,455596
390439311,3,0,0,455581
454503786,3,0,0,455545
327268438,3,1,1,455019
454004904,2,0,0,453696
3983054,4,0,0,453472
28101501,5,0,0,453269
24643631,2,0,0,453042
11944042,5,0,0,453053
400896326,2,0,0,452073
550388432,2,0,0,451339
322602421,4,0,0,449796
483240062,2,0,0,449308
443579103,2,0,0,449019
15262046,5,0,0,448939
29033509,3,0,0,448350
502831586,2,0,0,448282
26870605,5,2,1,448106
357539613,4,1,0,447156
509815327,2,0,0,445600
103646907,3,0,0,445610
40654446,5,1,0,444396
65751340,4,0,0,443359
319465430,4,0,0,443010
319465430,4,0,0,442983
57995394,3,0,0,442890
455430258,3,1,0,442413
412522473,4,2,1,441299
51615808,3,1,0,441197
489176356,3,0,0,440450
27437784,5,0,0,440548
36535061,3,0,0,439980
6029298,5,2,1,439359
412747303,3,0,0,439001
48745101,5,2,1,438585
378904027,4,2,1,438101
383547464,2,1,1,438066
29042335,5,2,1,437325
11795596,5,2,1,437103
355262566,3,0,0,435633
442720780,3,0,0,435537
506406206,2,0,0,435025
37307917,5,1,0,434451
323437338,5,0,0,433097
18744393,5,2,1,431800
335113508,3,0,0,427464
353219401,2,0,0,426349
353219401,2,0,0,426254
171448202,4,1,1,425942
384921666,2,0,0,425571
438319605,3,1,1,424904
278357157,3,0,0,424287
336604802,4,0,0,424152
35060096,5,2,1,424116
372757325,3,0,0,422857
19940870,5,0,0,422258
87569689,5,1,0,420448
399895595,4,0,0,418764
352201475,4,0,0,418525
435462465,4,1,1,418343
43187775,4,0,0,417532
375080809,4,0,0,416216
351868640,5,2,1,415696
327385848,3,0,0,415337
238251015,3,0,0,414659
114146876,5,0,0,414229
450165748,2,0,0,413975
15141631,4,0,0,412714
159643413,4,0,0,411596
67194967,5,2,1,411316
325676217,4,0,0,410807
344527601,5,0,0,409949
341693344,4,0,0,408962
128537946,4,2,1,408346
292052177,4,1,0,408044
11662857,5,1,1,405872
310219495,3,0,0,405684
600969253,2,0,0,405535
35939081,5,0,0,402794
432777831,2,0,0,401837
504486863,3,0,0,401439
374258618,4,0,0,400449
171448202,4,1,1,400581
444634172,2,0,0,400318
477662504,2,0,0,399863
358852430,4,1,0,399837
454726610,3,0,0,399560
161993211,5,1,0,399375
8195272,5,2,1,399062
11237138,4,1,0,399126
518586349,2,0,0,397869
195710959,3,0,0,396070
68230668,5,0,0,395865
353212100,4,0,0,394703
5257915,5,2,1,394656
262983907,4,2,1,393025
383848501,4,1,0,392223
108830584,5,1,1,392132
152249169,4,1,0,391802
14585821,5,1,0,390990
36284518,4,2,1,388988
3660400,5,1,0,386592
19077916,5,1,0,385373
53142463,5,1,1,382851
76997226,5,0,0,380367
25942040,4,2,1,376002
85689140,3,1,0,374268
73438137,5,0,0,372573
217952928,5,2,1,372286
27346571,5,1,1,372191
37532545,4,1,1,371993
196948057,3,0,0,372044
322683046,4,0,0,371595
242106561,5,2,1,370521
191322361,4,2,1,370468
46421060,4,0,0,370403
261123473,3,2,1,370165
46421060,4,0,0,370123
328299557,2,0,0,369912
10464168,4,0,0,369163
22513666,5,1,0,368489
91192085,3,0,0,368240
399725205,4,0,0,367788
172848161,3,0,0,367709
394021922,3,1,0,367573
322157319,3,0,0,367269
341967507,3,0,0,366925
248295926,4,0,0,366498
37894196,5,0,0,366485
88100992,4,0,0,366417
24859248,5,2,1,364712
432879956,2,0,0,364656
96871397,5,1,0,363764
366920420,4,2,1,363399
398969149,4,1,0,362986
12658159,5,2,1,362812
546254765,2,0,0,362330
472186575,2,0,0,362086
483340267,2,0,0,361380
483340267,2,0,0,361311
82681846,5,1,0,359318
436818407,3,0,0,359050
364295118,3,1,1,358929
13868716,5,1,1,356695
11747838,4,0,0,356417
472464850,2,0,0,356469
296842628,4,0,0,356406
296842628,4,0,0,356370
508956591,3,1,0,355972
382174403,3,0,0,355301
32922749,4,0,0,354120
21852201,5,0,0,353988
352965590,3,0,0,353741
526206569,2,0,0,353285
48584631,4,1,0,352871
89573797,5,0,0,352760
88020356,4,1,0,352660
15389982,5,2,1,352450
223885947,3,0,0,351882
11698853,5,0,0,351822
316693870,3,0,0,351756
344999546,3,0,0,351592
266515611,3,0,0,351614
344999546,3,0,0,351585
171448202,4,1,1,350725
153286288,5,1,0,349170
512866339,2,0,0,349071
114919992,3,0,0,348472
447077745,4,0,0,348088
55271190,5,2,1,347353
27685657,5,0,0,347246
365252040,2,0,0,347297
26081350,4,0,0,347182
109460491,5,2,1,346957
385496177,2,0,0,346877
510826270,3,1,1,346016
52868137,5,0,0,345496
37919737,5,0,0,345395
30659401,5,2,1,345268
17045358,5,2,1,344219
388591298,3,1,1,342495
370392988,4,0,0,342278
513295027,2,0,0,342081
38728917,4,1,0,341310
17337114,5,2,1,341238
18554515,3,0,0,340497
485160547,2,0,0,340279
435504828,4,0,0,340178
456342252,4,0,0,340015
18884503,5,0,0,340033
576178330,2,1,1,339605
35189852,5,2,1,339332
293804933,4,0,0,339024
4358676,5,1,0,338348
449134390,3,1,0,337798
454148990,3,0,0,337541
503130553,3,0,0,336764
556854117,2,1,1,336603
50549561,2,0,0,336128
289832974,4,0,0,335994
343566111,4,1,0,335141
142500495,3,0,0,335123
474809826,2,0,0,334858
511846350,3,0,0,334521
455709921,3,0,0,334541
490381736,3,1,0,333772
361776493,3,0,0,333675
393269598,4,0,0,333371
548214782,2,0,0,333393
356289793,3,0,0,333361
33595753,5,0,0,333168
447377073,2,1,0,333065
447377073,2,1,0,333039
15692202,4,0,0,332782
35595436,5,0,0,332497
153882447,3,0,0,332242
15116175,5,2,1,331649
456988248,4,1,1,330770
66378469,5,2,1,330611
403354683,3,1,0,330376
313677095,4,0,0,330026
107182272,4,2,1,329876
355043963,3,0,0,329605
26340474,4,0,0,329596
357460538,4,0,0,328251
12973168,5,2,1,328075
100393295,3,0,0,327644
407634681,2,1,1,326731
383641676,2,0,0,326222
432686104,3,0,0,325698
35224241,5,0,0,325551
383687921,3,0,0,325091
449352374,2,0,0,325004
383687921,3,0,0,325071
324826954,4,0,0,324739
523902465,2,0,0,324476
354638864,2,0,0,323987
386248736,3,0,0,323523
83725560,3,0,0,322749
439034478,3,0,0,322690
483953452,2,0,0,322683
25472258,5,0,0,322637
90975969,5,0,0,321818
375364964,4,0,0,321461
216944194,3,1,0,321314
326544193,4,0,0,320818
55261447,4,0,0,319819
576178330,2,1,1,319618
351134357,2,1,0,319269
47156874,5,1,0,318997
479000027,3,0,0,317889
100759446,2,0,0,317172
452167620,3,0,0,317133
53996055,4,1,0,316736
521626072,2,0,0,316358
208166537,5,2,1,315507
16655492,5,0,0,314989
547383638,2,0,0,314860
174025672,4,0,0,314862
435482885,2,0,0,314054
35042707,5,1,0,313977
331831779,3,1,0,313811
422519508,3,2,1,313741
480094526,3,0,0,313646
58679748,3,0,0,313434
24930312,5,2,1,313289
179243479,3,0,0,313044
415440381,4,0,0,312907
399127791,4,1,1,312347
366454554,3,0,0,311357
436873906,3,0,0,310996
16135395,4,1,0,309800
27102496,4,2,1,309766
26999957,5,2,1,309562
326306077,2,0,0,308690
99040118,5,1,0,307968
535340634,2,0,0,308129
298750561,3,1,1,302091
100878302,3,0,0,301473
335907690,4,0,0,297339
321678920,5,2,1,295321
399080510,4,1,0,295898
293256944,4,1,1,294956
296518459,2,0,0,294317
344941308,5,1,0,292976
344757197,3,0,0,292372
388343118,4,1,0,289624
180310033,4,0,0,288832
375303993,4,0,0,288051
249498536,5,1,1,288210
286328734,3,1,0,287990
17527934,2,0,0,286658
106022202,4,0,0,286430
429493072,3,0,0,286035
299711272,2,0,0,285600
43564495,3,0,0,285298
74231549,4,1,0,283717
381638850,3,1,0,283183
2171989,5,1,0,281979
388153534,2,0,0,281976
11714643,5,2,1,281993
402936395,4,0,0,281499
478088140,2,0,0,281168
230236655,5,0,0,281052
478788701,2,0,0,280795
12482468,5,1,1,280738
169455027,5,0,0,280465
455333871,2,0,0,280457
20104363,4,0,0,280417
519871155,2,0,0,279951
441668729,4,0,0,279830
346734249,3,0,0,279222
397528740,4,1,0,279133
81121506,4,1,0,278812
355722637,4,0,0,278148
31351396,5,1,1,278115
350252001,2,0,0,277029
350252001,2,0,0,276718
531402218,2,0,0,276547
158315060,3,1,0,276436
86911419,3,0,0,276034
117771288,3,2,1,275855
404375029,4,1,1,275709
111227310,5,1,1,275773
324298527,4,0,0,275349
348830234,2,0,0,275281
202349227,5,1,0,275233
54837942,4,1,0,275359
354485621,3,0,0,275316
40211831,3,0,0,274963
263231181,5,0,0,274771
292999702,5,1,1,274505
398907610,3,0,0,274413
2168225,6,1,0,274283
12422835,5,0,0,274025
522658331,2,0,0,274080
407452827,3,0,0,273636
